rgb_luminance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,patch_background.started,patch_background.stopped,patch_foreground.started,patch_foreground.stopped,patch_test.started,patch_test.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text_task.started,text_task.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0.55,9,0,81,5,167.95445420005126,None,167.95445420005126,None,167.95445420005126,None,right,1.884432899998501,168.03718800004572,None,167.95445420005126,None,169.93785020004725,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.7,9,1,82,7,170.15230720001273,None,170.15230720001273,None,170.15230720001273,None,right,0.7920354999951087,170.2352860000101,None,170.15230720001273,None,171.05343780003022,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.5,9,2,83,4,171.26787150005111,None,171.26787150005111,None,171.26787150005111,None,right,3.5641529000131413,171.3508218000061,None,171.26787150005111,None,174.93375300004845,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.3,9,3,84,1,175.1476787000429,None,175.1476787000429,None,175.1476787000429,None,left,0.5805160999880172,175.23077130003367,None,175.1476787000429,None,175.83261280000443,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.45,9,4,85,3,176.04706450004596,None,176.04706450004596,None,176.04706450004596,None,right,1.2492443999508396,176.13017020002007,None,176.04706450004596,None,177.3977765000309,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.4,9,5,86,2,177.61208720004652,None,177.61208720004652,None,177.61208720004652,None,left,0.7861429000040516,177.69554480002262,None,177.61208720004652,None,178.5116435000091,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.6,9,6,87,6,178.7123095000279,None,178.7123095000279,None,178.7123095000279,None,right,0.535141299944371,178.79431820003083,None,178.7123095000279,None,179.36283280001953,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.9,9,7,88,8,179.57733690005261,None,179.57733690005261,None,179.57733690005261,None,right,0.45286260003922507,179.66056849999586,None,179.57733690005261,None,180.14512780000223,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.1,9,8,89,0,180.35993830004008,None,180.35993830004008,None,180.35993830004008,None,left,0.5025746000465006,180.44296310003847,None,180.35993830004008,None,180.97787470003823,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
0.55,10,0,90,5,181.192442700034,None,181.192442700034,None,181.192442700034,None,right,0.7282166000222787,181.27547710004728,None,181.192442700034,None,182.02729090000503,None,m_rgb,001,2022_Jan_22_1823,contrast,2021.2.3,60.03071172233945,
